28,2,85,24
67,18,126,49
63,45,47,36
19,74,58,11
88,100,75,36
117,98,109,62
107,122,114,42
5,13,28,61
38,47,45,123
35,124,11,65
106,70,95,56
32,114,25,106
38,12,34,102
75,45,119,102
119,56,86,40
85,88,46,127
126,115,98,47
36,62,15,52
12,94,97,126
52,51,66,114
117,114,107,50
102,35,77,72
87,111,119,58
38,123,18,125
96,114,89,110
123,47,82,24
54,25,123,50
45,54,115,0
52,33,39,73
93,15,102,6
109,26,69,80
110,104,30,72
108,86,15,76
99,56,49,112
82,123,114,102
80,31,97,5
20,30,84,31
59,35,97,19
61,5,52,81
94,98,83,33
42,59,41,115
76,2,13,112
113,88,101,70
62,65,109,71
32,92,7,41
71,51,5,125
69,76,38,102
108,66,40,77
55,52,29,120
39,64,92,93
67,97,60,118
10,114,126,72
121,86,44,64
89,14,99,93
8,2,112,109
119,86,114,11
15,113,2,92
84,27,88,5
35,85,62,21
114,124,121,75
49,70,95,44
93,120,17,98
41,102,122,12
14,106,108,43
118,10,120,26
53,62,80,99
78,79,69,91
47,51,88,120
64,122,104,79
115,75,19,126
51,73,3,98
86,103,93,64
3,97,56,107
83,125,23,88
53,53,19,96
115,38,99,33
38,76,89,109
39,43,81,56
119,11,12,85
15,22,100,118
74,46,59,24
54,36,22,6
106,72,67,119
119,115,8,44
31,57,73,18
83,104,63,16
15,58,82,6
60,5,92,8
38,35,12,118
77,100,122,83
56,82,98,50
56,56,83,14
1,26,48,34
31,114,24,21
2,80,124,97
103,11,104,84
37,51,49,126
125,86,6,2
81,119,30,4
73,43,7,123
48,121,101,123
27,122,67,15
4,23,86,79
11,103,24,19
14,124,54,8
81,47,3,111
37,35,30,0
74,72,83,37
66,7,55,67
126,43,77,71
89,31,62,6
21,7,50,42
13,76,94,33
70,7,76,113
77,23,117,59
0,38,48,34
47,56,42,79
8,3,16,127
88,104,33,122
12,105,29,32
0,71,103,8
59,67,7,83
36,29,52,78
9,108,82,113
50,117,86,43
122,82,108,116
11,25,35,113
90,32,101,55
94,49,127,66
125,35,106,115
117,82,34,117
51,97,70,34
64,116,96,70
58,83,46,18
114,97,97,48
47,117,99,28
64,82,74,90
120,107,53,125
79,25,13,82
111,34,39,21
35,51,23,59
12,102,10,63
103,121,86,77
7,44,9,63
15,2,16,51
2,49,59,76
118,40,62,80
111,113,119,104
53,11,48,54
116,111,64,73
30,65,98,36
81,102,73,73
76,74,12,6
76,66,24,100
117,54,18,29
83,47,24,115
55,104,35,2
50,76,90,112
70,126,104,99
56,35,26,45
120,46,81,122
109,53,124,14
82,80,38,84
6,103,97,115
78,33,37,48
98,115,11,24
78,59,22,63
2,106,34,98
35,21,93,91
19,16,29,26
94,65,50,56
47,7,90,77
31,110,72,94
55,48,50,18
72,72,75,66
31,4,1,53
19,81,69,119
80,24,74,56
41,35,123,23
76,49,20,115
3,3,50,38
93,121,118,13
102,89,23,63
70,104,52,63
12,65,121,19
7,55,21,117
19,17,102,76
99,47,27,107
102,63,127,33
115,112,11,29
32,66,96,97
67,56,33,123
65,30,59,6
126,9,41,92
124,117,45,95
93,4,23,113
65,13,54,19
45,120,14,111
118,92,42,93
89,101,61,120
86,95,36,117
6,12,56,47
27,117,51,70
120,33,127,63
48,82,109,52
16,120,9,20
80,0,116,67
72,116,85,51
15,64,83,37
77,99,9,68
108,4,120,71
97,56,111,112
50,11,127,24
81,46,16,105
5,39,67,111
117,99,118,9
27,108,54,124
79,70,44,8
69,17,45,121
103,48,39,8
126,1,106,60
81,46,0,45
117,41,67,26
48,36,119,75
122,64,123,21
92,13,72,21
5,86,107,101
82,52,28,20
1,32,78,39
62,125,100,39
83,28,12,13
22,74,28,119
11,52,24,123
78,90,10,114
105,69,1,69
89,109,54,118
117,112,3,62
81,77,114,118
2,86,4,111
31,71,99,9
50,101,122,1
83,100,55,114
126,28,109,106
59,78,36,68
29,41,92,35
40,87,42,126
28,6,103,55
60,77,108,115
39,54,79,61
91,98,91,44
47,14,113,56
111,11,86,81
31,109,126,67
74,83,24,116
13,121,101,65
34,86,124,50
92,28,114,31
42,25,28,33
124,25,65,74
1,45,20,79
126,31,93,1
65,26,54,14
93,118,111,119
48,70,45,0
11,5,122,45
2,3,37,109
77,111,94,51
2,65,56,23
50,87,93,124
90,92,103,76
12,64,19,43
113,44,46,45
92,91,99,89
112,28,58,48
92,8,6,94
36,49,3,14
102,125,6,118
3,124,26,105
24,48,3,4
72,37,50,19
50,49,90,122
64,77,104,2
81,81,74,16
107,49,26,38
81,127,102,100
70,12,13,101
30,121,59,12
49,98,115,42
19,5,45,106
7,120,82,23
110,122,64,8
7,86,24,10
43,37,13,17
108,104,40,52
25,6,66,103
43,74,95,60
53,41,82,57
81,33,38,119
100,103,91,65
69,73,76,93
81,14,36,104
58,112,127,11
74,120,18,33
60,59,90,64
37,75,25,9
112,60,40,95
66,61,90,86
44,23,13,34
117,65,49,98
75,100,115,76
55,68,23,33
23,112,43,71
21,29,113,8
106,21,101,58
10,20,97,124
47,40,53,64
127,105,107,8
20,98,115,20
74,117,87,54
99,2,4,23
64,23,91,7
9,94,4,65
100,66,42,41
2,81,52,40
3,42,60,33
125,122,89,104
25,12,53,76
33,13,38,94
123,100,112,54
4,89,52,58
108,79,89,85
20,4,81,28
96,22,91,122
35,112,109,4
70,121,86,62
49,113,46,9
90,103,19,121
85,33,61,80
39,127,114,88
33,41,121,14
116,73,7,79
53,20,2,68
127,65,34,66
122,56,124,52
125,97,57,100
30,24,47,19
21,5,110,108
108,12,60,44
122,28,103,83
110,61,58,51
33,57,108,127
48,21,54,69
122,57,86,84
62,114,53,23
99,80,108,80
18,114,103,2
4,126,1,91
60,101,100,59
125,103,53,60
56,12,120,32
101,99,106,41
126,95,2,45
62,126,5,9
2,76,53,63
20,107,88,37
117,101,125,109
54,1,15,50
47,49,23,120
123,106,45,27
91,86,99,67
64,100,69,63
18,10,45,24
85,2,44,68
59,77,77,114
70,10,33,124
18,13,11,72
110,16,91,57
121,0,111,96
10,66,56,68
55,16,27,85
122,63,80,39
120,99,44,23
32,19,76,41
2,34,119,105
78,28,30,123
48,69,84,66
113,20,38,49
87,70,34,107
50,77,41,66
122,58,94,123
111,28,113,109
43,11,79,66
16,63,30,3
56,118,78,26
80,125,95,41
69,76,123,74
68,3,76,88
55,115,23,88
125,15,80,114
73,68,34,36
63,26,42,113
119,22,48,106
127,85,55,58
82,80,71,63
79,118,56,99
36,16,24,118
48,98,17,74
81,7,6,58
63,102,7,93
117,72,23,1
94,94,20,91
5,124,12,120
25,53,47,33
59,120,110,52
49,84,104,125
51,85,22,29
60,59,89,113
97,90,60,27
12,16,36,20
115,14,75,43
20,28,58,55
16,10,88,56
42,80,83,61
69,21,38,16
48,120,48,33
71,110,97,25
56,5,52,57
50,9,57,90
112,77,62,126
23,93,64,57
43,102,8,58
66,90,1,80
18,72,53,6
89,72,98,101
20,14,31,75
113,7,20,56
91,71,59,107
127,29,97,111
44,112,111,10
122,67,88,7
29,75,119,85
96,54,103,103
100,93,103,126
45,46,31,48
88,28,40,27
45,126,3,29
43,79,78,69
15,1,71,103
58,92,85,121
75,29,49,42
51,87,101,87
9,68,58,6
57,75,111,118
98,97,93,67
116,73,9,45
96,121,126,92
11,122,11,76
87,38,14,20
38,4,32,109
65,93,24,35
58,52,10,127
113,6,21,101
127,8,7,5
14,7,8,97
21,77,95,114
102,3,101,68
106,27,65,74
68,52,22,114
60,48,61,55
33,111,97,125
118,61,54,127
34,98,53,117
10,78,106,78
102,96,104,18
75,50,37,109
103,29,55,107
29,74,115,42
45,87,69,6
82,89,47,81
83,30,32,50
52,14,8,32
98,110,101,40
97,16,19,107
60,20,59,54
52,19,60,25
92,75,116,43
32,114,125,96
107,77,89,127
125,28,100,57
49,10,54,66
103,25,16,49
9,118,84,113
106,27,102,63
70,108,81,15
100,61,123,21
82,73,46,105
28,15,32,89
65,10,78,10
44,92,81,98
94,80,3,18
117,9,60,60
45,67,14,65
26,50,95,80
46,16,15,20
93,44,37,37
9,43,111,20
32,72,82,91
74,82,10,114
49,81,97,33
0,64,109,68
87,73,88,117
43,74,25,83
10,41,14,65
20,24,115,0
14,116,10,85
49,101,12,109
28,8,74,20
114,84,31,64
14,85,88,31
100,110,62,93
122,28,52,9
50,22,66,46
104,19,61,34
68,92,62,40
